resume_id,split,masco_code,masco_role_title,premerge_masco_code,sparsity_action,source_parent_role_id,target_esco_code,target_esco_title,previous_esco_codes,text,compose_text_format
130920,val,251201,Software Developer,251245,merged_to_six_digit_curated_anchor,R01,2512.1,cloud engineer,5223.4;2423.6;2423.6,"title sales assistant ; skills providing general assistance to people, executing financial transactions, selling products or services ; duration 9.25 years || title recruitment consultant ; skills protecting privacy and personal data, recruiting and hiring, developing professional relationships or networks ; duration 0.50 years || title recruitment consultant ; skills protecting privacy and personal data, recruiting and hiring, developing professional relationships or networks ; duration 0.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
132156,val,254302,Graphic Designer,254302,retained_granular_class,R06,2166.9,graphic designer,2634.2.2,"title educational psychologist ; skills diagnosing health conditions, advising on educational or vocational matters, monitoring health conditions of humans and animals ; duration 8.75 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
13230,val,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,5223.5,"title sales processor ; skills managing, gathering and storing digital data, entering and transforming information, organising, planning and scheduling work and activities ; duration 0.50 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
132895,val,243136,Marketing Officer,243136,retained_granular_class,R04,2431.10.3,marketing assistant,1420.3,"title sales account manager ; skills promoting products, services, or programs, negotiating and managing contracts and agreements, maintaining operational records ; duration 2.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
1347,val,231109,Tutor,231109,retained_granular_class,R10,2359.7,e-learning developer,3435.12,"title mask maker ; skills complying with health and safety procedures, allocating and controlling physical resources, creating artistic designs or performances ; duration 0.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
137125,val,231109,Tutor,231109,retained_granular_class,R10,2359.2,academic support officer,3343.1,"title administrative assistant ; skills performing general clerical and administrative tasks, planning events and programmes, managing, gathering and storing digital data ; duration 24.25 years || education master",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
147415,val,431110,Account and Promotion Clerk,431110,retained_granular_class,R07,4311.2,sales support assistant,1120.3,"title chief executive officer ; skills developing financial, business or marketing plans, developing professional relationships or networks, developing operational policies and procedures ; duration 5.25 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
15303,val,431118,Billing Clerk,431118,retained_granular_class,R07,4311.1,billing clerk,5223.6,"title shop assistant ; skills executing financial transactions, selling products or services, packaging objects ; duration 4.75 years || education secondary school",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
161466,val,412107,Secretary,412107,retained_granular_class,R09,4120.1,secretary,9321.2,"title hand packer ; skills packaging objects, moving or lifting materials, equipment, or supplies, storing goods and materials ; duration 5.25 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
16761,val,251201,Software Developer,251206,merged_to_six_digit_curated_anchor,R01,2512.5,user interface developer,2512.4,"title software developer ; skills programming computer systems, developing operational policies and procedures, designing ict systems or applications ; duration 3.50 years || education bachelor",prior ESCO title + top three ESCO skill groups + duration; latest education; latest target excluded
